Date;Retraites_4000;Retraites_5000;Menage_4000;Menage_5000;Menage_7000;Mr_Wagner;Pascal_P;Laurent D;Spedener C;Claude Eyschen T
31/03/2026 02:00;200;200;200;200;200;3268,817204;150;254;643;591.3978494623655
31/03/2026 03:00;200;200;200;200;200;3268,817204;170;251;662;591.3978494623655
31/03/2026 04:00;200;200;200;200;200;3268,817204;170;236;680;591.3978494623655
31/03/2026 05:00;200;200;200;200;200;3268,817204;150;203;847;591.3978494623655
31/03/2026 06:00;200;200;200;200;200;4903,225806;190;281;1790;887.0967741935482
31/03/2026 07:00;741,9354839;963,1336406;1464,516129;1980,645161;3012,903226;4903,225806;410;412;1011;887.0967741935482
31/03/2026 08:00;741,9354839;963,1336406;200;200;200;4903,225806;230;137;1228;887.0967741935482
31/03/2026 09:00;741,9354839;963,1336406;200;200;200;4903,225806;300;0;1027;887.0967741935482
31/03/2026 10:00;741,9354839;963,1336406;200;200;200;4903,225806;340;0;1182;354.8387096774193
31/03/2026 11:00;741,9354839;963,1336406;200;200;200;4903,225806;200;1;1057;354.8387096774193
31/03/2026 12:00;741,9354839;963,1336406;200;200;200;4903,225806;220;673;1056;354.8387096774193
31/03/2026 13:00;741,9354839;963,1336406;200;200;200;4903,225806;260;818;1129;354.8387096774193
31/03/2026 14:00;741,9354839;963,1336406;200;200;200;4903,225806;270;516;1170;709.6774193548385
31/03/2026 15:00;741,9354839;963,1336406;200;200;200;4903,225806;330;338;2180;709.6774193548385
31/03/2026 16:00;741,9354839;963,1336406;1464,516129;1980,645161;3012,903226;4903,225806;320;351;1169;709.6774193548385
31/03/2026 17:00;741,9354839;963,1336406;1464,516129;1980,645161;3012,903226;4903,225806;320;400;1112;709.6774193548385
31/03/2026 18:00;741,9354839;963,1336406;1464,516129;1980,645161;3012,903226;3268,817204;330;1333;1108;473.11827956989237
31/03/2026 19:00;741,9354839;963,1336406;1464,516129;1980,645161;3012,903226;3268,817204;370;1027;2067;473.11827956989237
31/03/2026 20:00;741,9354839;963,1336406;1464,516129;1980,645161;3012,903226;3268,817204;450;1104;1183;473.11827956989237
31/03/2026 21:00;200;200;200;200;200;3268,817204;1060;1206;1235;473.11827956989237
31/03/2026 22:00;200;200;200;200;200;3268,817204;390;649;6033;473.11827956989237
31/03/2026 23:00;200;200;200;200;200;3268,817204;310;490;825;473.11827956989237
01/04/2026 00:00;200;200;200;200;200;2777,777778;210;1257;787;611.1111111111109
01/04/2026 01:00;200;200;200;200;200;2777,777778;210;773;789;611.1111111111109
01/04/2026 02:00;200;200;200;200;200;2777,777778;160;271;803;611.1111111111109
01/04/2026 03:00;200;200;200;200;200;2777,777778;150;1725;797;611.1111111111109
01/04/2026 04:00;200;200;200;200;200;2777,777778;190;287;822;611.1111111111109
01/04/2026 05:00;200;200;200;200;200;2777,777778;190;943;883;611.1111111111109
01/04/2026 06:00;200;200;200;200;200;4166,666667;150;1287;909;916.6666666666664
01/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;180;279;1965;916.6666666666664
01/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;370;1967;1077;916.6666666666664
01/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;280;95;741;916.6666666666664
01/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;390;0;1119;366.6666666666666
01/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;260;266;942;366.6666666666666
01/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;280;320;1971;366.6666666666666
01/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;240;2219;931;366.6666666666666
01/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;200;1841;753;733.3333333333331
01/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;210;2144;883;733.3333333333331
01/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;230;223;848;733.3333333333331
01/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;190;1104;1583;733.3333333333331
01/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;260;712;912;488.88888888888874
01/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;850;408;1125;488.88888888888874
01/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;630;2852;1210;488.88888888888874
01/04/2026 21:00;200;200;200;200;200;2777,777778;850;3060;1725;488.88888888888874
01/04/2026 22:00;200;200;200;200;200;2777,777778;1340;3723;1164;488.88888888888874
01/04/2026 23:00;200;200;200;200;200;2777,777778;880;2713;973;488.88888888888874
02/04/2026 00:00;200;200;200;200;200;2777,777778;210;3643;929;611.1111111111109
02/04/2026 01:00;200;200;200;200;200;2777,777778;170;819;923;611.1111111111109
02/04/2026 02:00;200;200;200;200;200;2777,777778;230;232;950;611.1111111111109
02/04/2026 03:00;200;200;200;200;200;2777,777778;200;1715;951;611.1111111111109
02/04/2026 04:00;200;200;200;200;200;2777,777778;230;274;913;611.1111111111109
02/04/2026 05:00;200;200;200;200;200;2777,777778;230;1377;1112;611.1111111111109
02/04/2026 06:00;200;200;200;200;200;4166,666667;160;707;2088;916.6666666666664
02/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;190;295;1034;916.6666666666664
02/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;430;1947;1028;916.6666666666664
02/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;260;1370;1059;916.6666666666664
02/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;250;1557;1235;366.6666666666666
02/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;270;2147;2152;366.6666666666666
02/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;230;113;1485;366.6666666666666
02/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;220;284;1351;366.6666666666666
02/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;230;456;1305;733.3333333333331
02/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;1070;159;1321;733.3333333333331
02/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;1370;625;1131;733.3333333333331
02/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;330;835;1156;733.3333333333331
02/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;530;1174;1587;488.88888888888874
02/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;1840;1284;1394;488.88888888888874
02/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;400;1230;6642;488.88888888888874
02/04/2026 21:00;200;200;200;200;200;2777,777778;500;878;3699;488.88888888888874
02/04/2026 22:00;200;200;200;200;200;2777,777778;370;1375;850;488.88888888888874
02/04/2026 23:00;200;200;200;200;200;2777,777778;300;2148;865;488.88888888888874
03/04/2026 00:00;200;200;200;200;200;2777,777778;190;1390;845;611.1111111111109
03/04/2026 01:00;200;200;200;200;200;2777,777778;160;962;768;611.1111111111109
03/04/2026 02:00;200;200;200;200;200;2777,777778;120;244;739;611.1111111111109
03/04/2026 03:00;200;200;200;200;200;2777,777778;140;1478;814;611.1111111111109
03/04/2026 04:00;200;200;200;200;200;2777,777778;150;252;841;611.1111111111109
03/04/2026 05:00;200;200;200;200;200;2777,777778;120;1037;867;611.1111111111109
03/04/2026 06:00;200;200;200;200;200;4166,666667;140;806;876;916.6666666666664
03/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;160;357;983;916.6666666666664
03/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;320;1509;1673;916.6666666666664
03/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;930;0;859;916.6666666666664
03/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;340;190;820;366.6666666666666
03/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;270;68;825;366.6666666666666
03/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;830;0;849;366.6666666666666
03/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;1110;1;1572;366.6666666666666
03/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;910;0;1889;733.3333333333331
03/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;850;0;768;733.3333333333331
03/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;960;0;811;733.3333333333331
03/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;780;0;871;733.3333333333331
03/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;270;449;850;488.88888888888874
03/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;350;329;919;488.88888888888874
03/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;190;1336;1076;488.88888888888874
03/04/2026 21:00;200;200;200;200;200;2777,777778;240;1283;2949;488.88888888888874
03/04/2026 22:00;200;200;200;200;200;2777,777778;380;3063;2058;488.88888888888874
03/04/2026 23:00;200;200;200;200;200;2777,777778;360;2751;731;488.88888888888874
04/04/2026 00:00;200;200;200;200;200;2777,777778;260;3702;713;611.1111111111109
04/04/2026 01:00;200;200;200;200;200;2777,777778;230;2537;727;611.1111111111109
04/04/2026 02:00;200;200;200;200;200;2777,777778;200;2378;710;611.1111111111109
04/04/2026 03:00;200;200;200;200;200;2777,777778;200;1484;708;611.1111111111109
04/04/2026 04:00;200;200;200;200;200;2777,777778;190;251;740;611.1111111111109
04/04/2026 05:00;200;200;200;200;200;2777,777778;130;1747;925;611.1111111111109
04/04/2026 06:00;200;200;200;200;200;4166,666667;130;328;877;916.6666666666664
04/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;170;332;984;916.6666666666664
04/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;340;1404;1901;916.6666666666664
04/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;270;0;1042;916.6666666666664
04/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;250;443;1034;366.6666666666666
04/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;220;0;1017;366.6666666666666
04/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;140;0;887;366.6666666666666
04/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;220;2;836;366.6666666666666
04/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;380;0;873;733.3333333333331
04/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;290;0;918;733.3333333333331
04/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;280;0;941;733.3333333333331
04/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;330;0;1011;733.3333333333331
04/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;1480;0;1853;488.88888888888874
04/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;720;145;1023;488.88888888888874
04/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;440;778;1148;488.88888888888874
04/04/2026 21:00;200;200;200;200;200;2777,777778;370;793;1142;488.88888888888874
04/04/2026 22:00;200;200;200;200;200;2777,777778;540;703;2650;488.88888888888874
04/04/2026 23:00;200;200;200;200;200;2777,777778;990;439;750;488.88888888888874
05/04/2026 00:00;200;200;200;200;200;2777,777778;260;3152;734;611.1111111111109
05/04/2026 01:00;200;200;200;200;200;2777,777778;570;2995;725;611.1111111111109
05/04/2026 02:00;200;200;200;200;200;2777,777778;190;2582;728;611.1111111111109
05/04/2026 03:00;200;200;200;200;200;2777,777778;170;3753;737;611.1111111111109
05/04/2026 04:00;200;200;200;200;200;2777,777778;160;2499;757;611.1111111111109
05/04/2026 05:00;200;200;200;200;200;2777,777778;160;1943;847;611.1111111111109
05/04/2026 06:00;200;200;200;200;200;4166,666667;140;866;864;916.6666666666664
05/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;310;524;951;916.6666666666664
05/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;210;1552;907;916.6666666666664
05/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;170;693;1660;916.6666666666664
05/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;470;343;1161;366.6666666666666
05/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;260;336;1166;366.6666666666666
05/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;1960;0;1833;366.6666666666666
05/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;830;705;1024;366.6666666666666
05/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;1450;296;929;733.3333333333331
05/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;440;2;848;733.3333333333331
05/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;2080;0;934;733.3333333333331
05/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;350;0;1928;733.3333333333331
05/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;1190;1669;1281;488.88888888888874
05/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;1020;3009;3807;488.88888888888874
05/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;300;573;1455;488.88888888888874
05/04/2026 21:00;200;200;200;200;200;2777,777778;1540;748;1294;488.88888888888874
05/04/2026 22:00;200;200;200;200;200;2777,777778;390;658;1515;488.88888888888874
05/04/2026 23:00;200;200;200;200;200;2777,777778;470;1364;890;488.88888888888874
06/04/2026 00:00;200;200;200;200;200;2777,777778;380;461;869;611.1111111111109
06/04/2026 01:00;200;200;200;200;200;2777,777778;220;263;846;611.1111111111109
06/04/2026 02:00;200;200;200;200;200;2777,777778;210;1433;856;611.1111111111109
06/04/2026 03:00;200;200;200;200;200;2777,777778;160;307;880;611.1111111111109
06/04/2026 04:00;200;200;200;200;200;2777,777778;150;1568;890;611.1111111111109
06/04/2026 05:00;200;200;200;200;200;2777,777778;140;277;999;611.1111111111109
06/04/2026 06:00;200;200;200;200;200;4166,666667;150;1277;977;916.6666666666664
06/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;170;544;1032;916.6666666666664
06/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;170;1081;1805;916.6666666666664
06/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;160;249;1375;916.6666666666664
06/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;240;403;2527;366.6666666666666
06/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;380;36;1444;366.6666666666666
06/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;1450;15;1240;366.6666666666666
06/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;390;16;2079;366.6666666666666
06/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;370;164;1247;733.3333333333331
06/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;1140;1195;730;733.3333333333331
06/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;890;3676;726;733.3333333333331
06/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;940;2010;827;733.3333333333331
06/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;1110;174;1082;488.88888888888874
06/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;240;374;1181;488.88888888888874
06/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;390;1411;5944;488.88888888888874
06/04/2026 21:00;200;200;200;200;200;2777,777778;1690;898;2103;488.88888888888874
06/04/2026 22:00;200;200;200;200;200;2777,777778;550;691;950;488.88888888888874
06/04/2026 23:00;200;200;200;200;200;2777,777778;470;1384;810;488.88888888888874
07/04/2026 00:00;200;200;200;200;200;2777,777778;270;300;763;611.1111111111109
07/04/2026 01:00;200;200;200;200;200;2777,777778;240;289;759;611.1111111111109
07/04/2026 02:00;200;200;200;200;200;2777,777778;220;1703;753;611.1111111111109
07/04/2026 03:00;200;200;200;200;200;2777,777778;220;273;758;611.1111111111109
07/04/2026 04:00;200;200;200;200;200;2777,777778;200;1418;979;611.1111111111109
07/04/2026 05:00;200;200;200;200;200;2777,777778;170;1013;1320;611.1111111111109
07/04/2026 06:00;200;200;200;200;200;4166,666667;160;376;1724;916.6666666666664
07/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;170;1950;881;916.6666666666664
07/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;250;219;885;916.6666666666664
07/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;200;773;938;916.6666666666664
07/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;150;0;969;366.6666666666666
07/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;160;212;1006;366.6666666666666
07/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;220;0;939;366.6666666666666
07/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;380;1;1579;366.6666666666666
07/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;300;0;1244;733.3333333333331
07/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;280;0;1041;733.3333333333331
07/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;720;0;962;733.3333333333331
07/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;1480;0;977;733.3333333333331
07/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;390;0;1617;488.88888888888874
07/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;280;1206;1133;488.88888888888874
07/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;280;3650;1447;488.88888888888874
07/04/2026 21:00;200;200;200;200;200;2777,777778;1540;3437;3669;488.88888888888874
07/04/2026 22:00;200;200;200;200;200;2777,777778;480;2945;1007;488.88888888888874
07/04/2026 23:00;200;200;200;200;200;2777,777778;380;2636;903;488.88888888888874
08/04/2026 00:00;200;200;200;200;200;2777,777778;250;3431;879;611.1111111111109
08/04/2026 01:00;200;200;200;200;200;2777,777778;180;597;873;611.1111111111109
08/04/2026 02:00;200;200;200;200;200;2777,777778;180;1258;877;611.1111111111109
08/04/2026 03:00;200;200;200;200;200;2777,777778;160;356;898;611.1111111111109
08/04/2026 04:00;200;200;200;200;200;2777,777778;190;1502;1015;611.1111111111109
08/04/2026 05:00;200;200;200;200;200;2777,777778;250;507;2155;611.1111111111109
08/04/2026 06:00;200;200;200;200;200;4166,666667;220;1417;1708;916.6666666666664
08/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;230;490;1020;916.6666666666664
08/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;290;1172;1154;916.6666666666664
08/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;190;536;1284;916.6666666666664
08/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;170;298;1146;366.6666666666666
08/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;160;0;2427;366.6666666666666
08/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;160;0;1329;366.6666666666666
08/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;330;217;2229;366.6666666666666
08/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;380;25;2011;733.3333333333331
08/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;490;0;1785;733.3333333333331
08/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;1390;0;1478;733.3333333333331
08/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;810;1071;1087;733.3333333333331
08/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;250;1359;1706;488.88888888888874
08/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;560;3220;1562;488.88888888888874
08/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;300;4938;1476;488.88888888888874
08/04/2026 21:00;200;200;200;200;200;2777,777778;320;3159;2343;488.88888888888874
08/04/2026 22:00;200;200;200;200;200;2777,777778;810;1503;3946;488.88888888888874
08/04/2026 23:00;200;200;200;200;200;2777,777778;400;452;857;488.88888888888874
09/04/2026 00:00;200;200;200;200;200;2777,777778;250;1428;864;611.1111111111109
09/04/2026 01:00;200;200;200;200;200;2777,777778;170;584;851;611.1111111111109
09/04/2026 02:00;200;200;200;200;200;2777,777778;140;306;846;611.1111111111109
09/04/2026 03:00;200;200;200;200;200;2777,777778;170;1632;983;611.1111111111109
09/04/2026 04:00;200;200;200;200;200;2777,777778;190;282;1051;611.1111111111109
09/04/2026 05:00;200;200;200;200;200;2777,777778;160;1738;1740;611.1111111111109
09/04/2026 06:00;200;200;200;200;200;4166,666667;160;276;1014;916.6666666666664
09/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;180;937;1527;916.6666666666664
09/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;240;1268;1425;916.6666666666664
09/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;170;819;960;916.6666666666664
09/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;160;0;1115;366.6666666666666
09/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;310;372;1122;366.6666666666666
09/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;260;225;1113;366.6666666666666
09/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;400;14;1624;366.6666666666666
09/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;310;0;1636;733.3333333333331
09/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;310;0;1379;733.3333333333331
09/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;280;0;2213;733.3333333333331
09/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;260;0;2071;733.3333333333331
09/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;240;0;1333;488.88888888888874
09/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;220;73;1494;488.88888888888874
09/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;210;3019;1607;488.88888888888874
09/04/2026 21:00;200;200;200;200;200;2777,777778;190;1984;3476;488.88888888888874
09/04/2026 22:00;200;200;200;200;200;2777,777778;380;1701;1026;488.88888888888874
09/04/2026 23:00;200;200;200;200;200;2777,777778;370;2725;860;488.88888888888874
10/04/2026 00:00;200;200;200;200;200;2777,777778;370;3672;833;611.1111111111109
10/04/2026 01:00;200;200;200;200;200;2777,777778;180;2791;748;611.1111111111109
10/04/2026 02:00;200;200;200;200;200;2777,777778;220;2485;746;611.1111111111109
10/04/2026 03:00;200;200;200;200;200;2777,777778;240;1759;734;611.1111111111109
10/04/2026 04:00;200;200;200;200;200;2777,777778;210;265;833;611.1111111111109
10/04/2026 05:00;200;200;200;200;200;2777,777778;220;1380;903;611.1111111111109
10/04/2026 06:00;200;200;200;200;200;4166,666667;180;863;1748;916.6666666666664
10/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;170;1089;1103;916.6666666666664
10/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;190;545;1119;916.6666666666664
10/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;300;956;1050;916.6666666666664
10/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;280;436;1221;366.6666666666666
10/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;290;723;2057;366.6666666666666
10/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;350;81;1107;366.6666666666666
10/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;300;943;1290;366.6666666666666
10/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;620;231;1282;733.3333333333331
10/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;410;0;1191;733.3333333333331
10/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;1060;0;1897;733.3333333333331
10/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;1120;0;1156;733.3333333333331
10/04/2026 18:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;400;715;1173;488.88888888888874
10/04/2026 19:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;390;390;1201;488.88888888888874
10/04/2026 20:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;2777,777778;720;1410;1241;488.88888888888874
10/04/2026 21:00;200;200;200;200;200;2777,777778;490;830;1892;488.88888888888874
10/04/2026 22:00;200;200;200;200;200;2777,777778;1190;2600;2841;488.88888888888874
10/04/2026 23:00;200;200;200;200;200;2777,777778;1110;2708;887;488.88888888888874
11/04/2026 00:00;200;200;200;200;200;2777,777778;790;3647;852;611.1111111111109
11/04/2026 01:00;200;200;200;200;200;2777,777778;180;3035;839;611.1111111111109
11/04/2026 02:00;200;200;200;200;200;2777,777778;160;3335;841;611.1111111111109
11/04/2026 03:00;200;200;200;200;200;2777,777778;150;1457;891;611.1111111111109
11/04/2026 04:00;200;200;200;200;200;2777,777778;160;1201;981;611.1111111111109
11/04/2026 05:00;200;200;200;200;200;2777,777778;190;904;1208;611.1111111111109
11/04/2026 06:00;200;200;200;200;200;4166,666667;160;1629;1594;916.6666666666664
11/04/2026 07:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;160;770;1089;916.6666666666664
11/04/2026 08:00;695,2380952;904,7619048;200;200;200;4166,666667;270;771;1803;916.6666666666664
11/04/2026 09:00;695,2380952;904,7619048;200;200;200;4166,666667;300;578;1125;916.6666666666664
11/04/2026 10:00;695,2380952;904,7619048;200;200;200;4166,666667;260;202;1750;366.6666666666666
11/04/2026 11:00;695,2380952;904,7619048;200;200;200;4166,666667;270;47;1461;366.6666666666666
11/04/2026 12:00;695,2380952;904,7619048;200;200;200;4166,666667;260;0;1119;366.6666666666666
11/04/2026 13:00;695,2380952;904,7619048;200;200;200;4166,666667;230;1;2067;366.6666666666666
11/04/2026 14:00;695,2380952;904,7619048;200;200;200;4166,666667;570;0;1317;733.3333333333331
11/04/2026 15:00;695,2380952;904,7619048;200;200;200;4166,666667;630;0;1476;733.3333333333331
11/04/2026 16:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;380;0;1671;733.3333333333331
11/04/2026 17:00;695,2380952;904,7619048;1355,555556;1844,444444;2822,222222;4166,666667;230;0;1598;733.3333333333331
